session_date,root_symbol,front_month_sym,front_month_id,back_month_sym,back_month_id,close_price,adjusted_close,back_close,spread,is_roll_day,cum_adjustment,gap,days_to_expiry,rc_trade_count,rc_volume,open_price,session_high,session_low,session_trade_count,session_volume,avg_spread_ticks,spread_volatility,overnight_range_pct,overnight_return,open_range_pct,spread_volume,buy_volume,sell_volume,flow_imbalance
2025-07-29,ZS,ZSX5,456085,ZSU5,680458,1008.25,1008.25,989.0,19.25,false,-0.0,0.0,108,15916,81281,1010.0,1013.75,1004.5,15916,81281,1.0792146074072846,0.27348825375851243,,,,7896,33385,36384,-0.042984706674884264
2025-07-30,ZS,ZSX5,456085,ZSU5,680458,996.0,996.0,976.0,20.0,false,-0.0,0.0,107,18793,98978,1009.0,1012.25,995.25,18793,98978,1.0835905505779009,0.2780614414354513,,,,6064,36791,52335,-0.17440477526198864
2025-07-31,ZS,ZSX5,456085,ZSU5,680458,990.25,990.25,970.25,20.0,false,-0.0,0.0,106,18351,91088,996.0,1000.75,987.5,18351,91088,1.0756911712009702,0.2670314033729651,,,,5671,38974,43376,-0.053454766241651484
2025-08-01,ZS,ZSX5,456085,ZSU5,680458,988.0,988.0,968.5,19.5,false,-0.0,0.0,105,17207,78232,990.0,994.5,986.0,17207,78232,1.0858599522051955,0.28184197525042687,,,,4880,34625,37088,-0.03434523726520993
2025-08-04,ZS,ZSX5,456085,ZSU5,680458,994.5,994.5,975.0,19.5,false,-0.0,0.0,102,16077,72963,990.5,996.75,986.0,16077,72963,1.07848142872795,0.27156295664492686,,,,4022,34319,31967,0.0354826056784238
2025-08-05,ZS,ZSX5,456085,ZSU5,680458,990.5,990.5,971.0,19.5,false,-0.0,0.0,101,17598,81924,993.0,1002.25,989.5,17598,81924,1.0947851238669233,0.2941410771732827,,,,4792,35003,37910,-0.03986943343436698
2025-08-06,ZS,ZSX5,456085,ZSU5,680458,985.25,985.25,966.5,18.75,false,-0.0,0.0,100,15377,76427,990.0,995.25,981.25,15377,76427,1.0889120726261072,0.2866161545946415,,,,5136,34140,34132,0.00011717834544176236
2025-08-07,ZS,ZSX5,456085,ZSU5,680458,994.5,994.5,975.0,19.5,false,-0.0,0.0,99,14656,70662,985.25,994.75,983.0,14656,70662,1.0834077783509695,0.2772398622864079,,,,4933,33961,29648,0.06780487037997768
2017-06-01,ZW,ZWN7,816727,ZWU7,434957,429.5,-22.0,444.0,-14.5,false,-451.5,0.0,43,11679,53250,429.5,431.25,421.25,11679,53250,1.073264608769101,0.26295379487347437,,,,4778,21040,27714,-0.13689133199327236
2017-06-02,ZW,ZWN7,816727,ZWU7,434957,429.0,-22.5,443.25,-14.25,false,-451.5,0.0,42,8695,36963,428.0,434.0,426.5,8695,36963,1.0580385562428682,0.239951692139273,,,,4089,16533,15968,0.01738408048983108
2017-06-05,ZW,ZWN7,816727,ZWU7,434957,429.75,-21.75,444.0,-14.25,false,-451.5,0.0,39,9804,39681,428.75,433.25,425.5,9804,39681,1.094199712770011,0.29701509428084427,,,,3725,17225,18238,-0.028564983221949638
2017-06-06,ZW,ZWN7,816727,ZWU7,434957,436.0,-15.5,450.5,-14.5,false,-451.5,0.0,38,14332,71321,429.25,440.75,429.25,14332,71321,1.0584510019447029,0.2391278123190016,,,,5741,34041,31889,0.03264067950856969
2017-06-07,ZW,ZWN7,816727,ZWU7,434957,445.75,-5.75,459.75,-14.0,false,-451.5,0.0,37,14980,68812,438.0,448.75,437.5,14980,68812,1.0786876744505285,0.27999757831413047,,,,6773,34554,25602,0.1488130859764612
2017-06-08,ZW,ZWN7,816727,ZWU7,434957,447.5,-4.0,461.75,-14.25,false,-451.5,0.0,36,17196,75941,447.25,455.75,446.0,17196,75941,1.0778946339795032,0.2773457903874621,,,,8643,35546,30979,0.06865088312664412
2017-06-09,ZW,ZWN7,816727,ZWU7,434957,446.25,-5.25,460.25,-14.0,false,-451.5,0.0,35,16511,67005,448.75,454.25,443.75,16511,67005,1.1021236255607954,0.32560242291198044,,,,6053,30644,29897,0.012338745643448243
2017-06-12,ZW,ZWN7,816727,ZWU7,434957,434.0,-17.5,449.0,-15.0,false,-451.5,0.0,32,15942,72355,443.25,444.0,431.25,15942,72355,1.0727641153173069,0.26735020199282145,,,,7916,26553,35295,-0.1413465269693442
2017-06-13,ZW,ZWN7,816727,ZWU7,434957,444.75,-6.75,459.25,-14.5,false,-451.5,0.0,31,14868,67231,437.25,446.25,436.75,14868,67231,1.094601993655088,0.29398204137958184,,,,8008,33075,24673,0.1454942162499134
2017-06-14,ZW,ZWN7,816727,ZWU7,434957,443.25,-8.25,457.5,-14.25,false,-451.5,0.0,30,14535,60215,445.0,452.25,441.75,14535,60215,1.1136325955400812,0.35702757351154574,,,,7108,25128,25972,-0.016516634050880625
2017-06-15,ZW,ZWN7,816727,ZWU7,434957,455.75,4.25,471.0,-15.25,false,-451.5,0.0,29,18132,73102,443.0,457.25,437.25,18132,73102,1.1129241828521288,0.31839602136363127,,,,10612,34284,28044,0.10011551790527531
2017-06-16,ZW,ZWN7,816727,ZWU7,434957,465.75,14.25,482.25,-16.5,false,-451.5,0.0,28,18260,78331,456.0,468.5,455.5,18260,78331,1.1143311626982155,0.33096242978564305,,,,10742,35671,31595,0.06059524871406059
2017-06-19,ZW,ZWN7,816727,ZWU7,434957,463.75,12.25,480.0,-16.25,false,-451.5,0.0,25,15531,71616,463.75,473.25,458.5,15531,71616,1.137320685596309,0.34993488570049797,,,,11332,30639,27369,0.05637153496069508
2017-06-20,ZW,ZWN7,816727,ZWU7,434957,472.75,21.25,488.0,-15.25,false,-451.5,0.0,24,12922,55479,469.0,474.75,463.0,12922,55479,1.1495215952785478,0.3684660508998344,,,,10553,23209,20764,0.05560230141223023
2017-06-21,ZW,ZWN7,816727,ZWU7,434957,464.5,13.0,479.25,-14.75,false,-451.5,0.0,23,10415,40170,473.5,473.75,463.5,10415,40170,1.1220370222683007,0.33405438308010527,,,,5920,15894,18080,-0.06434332136339553
2017-06-22,ZW,ZWU7,434957,ZWN7,816727,476.25,24.75,462.75,13.5,true,-451.5,11.75,84,10263,35318,479.25,480.0,470.5,10263,35318,1.1527452112117167,0.3703889867347828,,,,6519,15146,13263,0.06628181210179873
2017-06-23,ZW,ZWU7,434957,ZWN7,816727,473.0,33.25,460.0,13.0,false,-439.75,0.0,83,9741,32690,477.5,480.5,472.5,9741,32690,1.1437933173323265,0.3571519677640609,,,,5157,13255,14126,-0.031810379460209634
2017-06-26,ZW,ZWU7,434957,ZWN7,816727,466.75,27.0,451.25,15.5,false,-439.75,0.0,80,11813,43393,471.25,474.25,463.5,11813,43393,1.0595230866649896,0.24679362742021774,,,,7775,16817,19530,-0.07464164855421355
2017-06-27,ZW,ZWU7,434957,ZWZ7,373084,469.0,29.25,491.0,-22.0,false,-439.75,0.0,79,11133,39631,466.0,472.5,465.0,11133,39631,1.087371748280117,0.29330164004002657,,,,3999,18200,17271,0.026190409066561417
2017-06-28,ZW,ZWU7,434957,ZWZ7,373084,472.75,33.0,494.75,-22.0,false,-439.75,0.0,78,10689,44256,469.25,475.0,467.75,10689,44256,1.072825141816074,0.2640538730500138,,,,4350,21142,18173,0.07551825003179448
2017-06-29,ZW,ZWU7,434957,ZWZ7,373084,496.75,57.0,515.75,-19.0,false,-439.75,0.0,77,24552,118242,473.0,498.75,472.0,24552,118242,1.0802691681312495,0.2781179997993037,,,,15435,53335,47074,0.062354968180143217
2017-06-30,ZW,ZWU7,434957,ZWZ7,373084,525.75,86.0,545.25,-19.5,false,-439.75,0.0,76,35702,157914,496.0,526.0,496.0,35702,157914,1.1154190235836743,0.3794753897667706,,,,14618,78418,60662,0.1276675294794363
2017-07-03,ZW,ZWU7,434957,ZWZ7,373084,555.0,115.25,573.5,-18.5,false,-439.75,0.0,73,31102,126923,538.25,556.0,533.5,31102,126923,1.1323049322712944,0.5234526594153156,,,,11679,58538,53409,0.045816323796082074
2017-07-05,ZW,ZWU7,434957,ZWZ7,373084,559.75,120.0,579.5,-19.75,false,-439.75,0.0,71,39297,162493,563.75,574.5,536.75,39297,162493,1.177055323477604,0.435196008852073,,,,15892,68060,67432,0.004634959997638237
2017-07-06,ZW,ZWU7,434957,ZWZ7,373084,539.0,99.25,561.25,-22.25,false,-439.75,0.0,70,32281,127471,560.0,560.0,535.0,32281,127471,1.1388758569017792,0.3617886174338076,,,,10235,53911,56863,-0.026648852618845576
2017-07-07,ZW,ZWU7,434957,ZWZ7,373084,532.25,92.5,555.0,-22.75,false,-439.75,0.0,69,21478,84623,538.0,545.75,530.0,21478,84623,1.1287768367145952,0.36034751916413316,,,,6868,37682,38155,-0.006237061065179266
2017-07-10,ZW,ZWU7,434957,ZWZ7,373084,550.5,110.75,574.5,-24.0,false,-439.75,0.0,66,20493,69349,540.5,553.5,540.25,20493,69349,1.1659390709453075,0.3945587498587309,,,,5981,31400,30447,0.015408993160541336
2017-07-11,ZW,ZWU7,434957,ZWZ7,373084,551.25,111.5,574.5,-23.25,false,-439.75,0.0,65,22735,79385,552.5,559.25,540.75,22735,79385,1.1462520222901311,0.3683800221145633,,,,6653,35616,34111,0.021584178295351874
2017-07-12,ZW,ZWU7,434957,ZWZ7,373084,536.75,97.0,560.25,-23.5,false,-439.75,0.0,64,22527,71545,548.75,552.25,534.75,22527,71545,1.1783429722014713,0.4873667535100367,,,,6000,29303,32131,-0.04603314125728424
2017-07-13,ZW,ZWU7,434957,ZWZ7,373084,511.5,71.75,534.25,-22.75,false,-439.75,0.0,63,22583,80653,534.25,535.0,510.25,22583,80653,1.1479931266189634,0.36738979647210934,,,,9037,30165,37854,-0.11304194416266043
2017-07-14,ZW,ZWU7,434957,ZWZ7,373084,510.75,71.0,534.75,-24.0,false,-439.75,0.0,62,14395,51901,512.5,520.5,507.0,14395,51901,1.1420275297035143,0.3710692023777893,,,,4848,22687,22794,-0.0023526307688925044
2017-07-17,ZW,ZWU7,434957,ZWZ7,373084,507.75,68.0,531.5,-23.75,false,-439.75,0.0,59,11172,35698,509.5,512.0,502.75,11172,35698,1.1238169923406633,0.33828632646235496,,,,5187,14573,15569,-0.03304359365669166
2017-07-18,ZW,ZWU7,434957,ZWZ7,373084,504.25,64.5,527.0,-22.75,false,-439.75,0.0,58,18719,60518,509.0,517.75,503.0,18719,60518,1.1527497515743783,0.37269714393727355,,,,7379,23838,28200,-0.08382335985241554
2017-07-19,ZW,ZWU7,434957,ZWZ7,373084,504.25,64.5,528.25,-24.0,false,-439.75,0.0,57,15993,59144,504.0,509.0,500.0,15993,59144,1.1269994715337124,0.35265539870126483,,,,6072,25672,26585,-0.017471343552060013
2017-07-20,ZW,ZWU7,434957,ZWZ7,373084,507.0,67.25,530.5,-23.5,false,-439.75,0.0,56,17184,55826,504.5,508.25,495.0,17184,55826,1.1723521495477278,0.6227179779785025,,,,6876,24431,22329,0.04495295124037639
2017-07-21,ZW,ZWU7,434957,ZWZ7,373084,501.25,61.5,524.25,-23.0,false,-439.75,0.0,55,14608,50489,506.5,510.25,497.5,14608,50489,1.1097541234239257,0.31841703723269627,,,,3733,20823,24566,-0.08246491440657427
2017-07-24,ZW,ZWU7,434957,ZWZ7,373084,488.75,49.0,514.0,-25.25,false,-439.75,0.0,52,16206,64976,496.25,496.5,483.0,16206,64976,1.1277525623240716,0.40046880684656105,,,,6665,27167,30558,-0.058744045041143354
2017-07-25,ZW,ZWU7,434957,ZWZ7,373084,474.75,35.0,500.0,-25.25,false,-439.75,0.0,51,17171,62368,494.75,495.25,473.25,17171,62368,1.117961146665657,0.36412460340851044,,,,6989,22923,30059,-0.13468725227435732
2017-07-26,ZW,ZWU7,434957,ZWZ7,373084,478.25,38.5,503.75,-25.5,false,-439.75,0.0,50,12467,43479,476.0,481.0,473.0,12467,43479,1.1093766471063635,0.3300587045288778,,,,4771,20090,18056,0.05332144916898233
2017-07-27,ZW,ZWU7,434957,ZWZ7,373084,479.25,39.5,504.5,-25.25,false,-439.75,0.0,49,11577,35979,478.25,485.5,477.5,11577,35979,1.1024822384001403,0.3085569902770999,,,,3922,14926,17293,-0.07346596728638381
2017-07-28,ZW,ZWU7,434957,ZWZ7,373084,481.5,41.75,506.0,-24.5,false,-439.75,0.0,48,10800,37650,480.25,489.25,478.0,10800,37650,1.1151106588654287,0.3223561248643387,,,,3428,16996,17315,-0.009297309900614963
2017-07-31,ZW,ZWU7,434957,ZWZ7,373084,476.25,36.5,501.0,-24.75,false,-439.75,0.0,45,11580,41999,478.75,480.75,471.5,11580,41999,1.1252622088923403,0.5376271708059349,,,,4118,18319,19977,-0.04329433883434301
2017-08-01,ZW,ZWU7,434957,ZWZ7,373084,461.0,21.25,487.0,-26.0,false,-439.75,0.0,44,15668,62523,469.0,478.0,460.5,15668,62523,1.1229537775153364,0.37869522384214754,,,,7436,23989,30908,-0.12603603111281125
2017-08-02,ZW,ZWU7,434957,ZWZ7,373084,461.25,21.5,488.25,-27.0,false,-439.75,0.0,43,14684,57544,462.0,466.75,455.75,14684,57544,1.1050597976080956,0.31422170323226034,,,,6599,24416,27085,-0.051824236422593734
2017-08-03,ZW,ZWU7,434957,ZWZ7,373084,457.5,17.75,484.25,-26.75,false,-439.75,0.0,42,12268,45081,461.0,463.75,454.25,12268,45081,1.0977824531874605,0.3066122508760036,,,,4602,19525,20765,-0.03077686770910896
2017-08-04,ZW,ZWU7,434957,ZWZ7,373084,455.5,15.75,483.0,-27.5,false,-439.75,0.0,41,10484,38427,457.75,461.5,453.5,10484,38427,1.0991047902449567,0.3158684235245816,,,,5028,14493,19320,-0.1427557448318694
2017-08-07,ZW,ZWU7,434957,ZWZ7,373084,463.75,24.0,490.5,-26.75,false,-439.75,0.0,38,9425,36426,457.75,464.0,454.25,9425,36426,1.084247243489314,0.31295444662107114,,,,4932,17244,13819,0.11025979461095194
2017-08-08,ZW,ZWU7,434957,ZWZ7,373084,457.25,17.5,484.25,-27.0,false,-439.75,0.0,37,11972,45946,463.75,468.0,454.75,11972,45946,1.0947372810675562,0.30138517059375247,,,,4852,17823,23430,-0.1359173878263399
2017-08-09,ZW,ZWU7,434957,ZWZ7,373084,459.0,19.25,486.75,-27.75,false,-439.75,0.0,36,10629,38371,457.25,461.5,454.0,10629,38371,1.0995315181594694,0.3020582230412578,,,,3784,18274,16555,0.049355422205633236
2017-08-10,ZW,ZWU7,434957,ZWZ7,373084,442.0,2.25,469.75,-27.75,false,-439.75,0.0,35,15828,60907,459.5,462.0,439.25,15828,60907,1.1729613993675003,0.5933448543538601,,,,7640,23382,28058,-0.09090202177293935
2017-08-11,ZW,ZWU7,434957,ZWZ7,373084,438.5,-1.25,466.25,-27.75,false,-439.75,0.0,34,14004,45717,441.5,444.0,434.5,14004,45717,1.1410397881329213,0.44484415992761944,,,,7632,18803,18985,-0.004816343812850641
2017-08-14,ZW,ZWU7,434957,ZWZ7,373084,440.25,0.5,467.5,-27.25,false,-439.75,0.0,31,11991,42002,436.5,441.75,431.0,11991,42002,1.109082637595936,0.3215864925140373,,,,5475,19024,16690,0.06535252282018256
2017-08-15,ZW,ZWU7,434957,ZWZ7,373084,428.5,-11.25,455.25,-26.75,false,-439.75,0.0,30,10050,34178,440.0,440.25,428.0,10050,34178,1.1042244255439124,0.30918996047639685,,,,4729,13693,16095,-0.08063649791862496
2017-08-16,ZW,ZWZ7,373084,ZWU7,434957,446.75,7.0,419.5,27.25,true,-439.75,18.25,120,14275,53717,455.5,462.25,444.25,14275,53717,1.0916543008951223,0.29021217574954467,,,,8742,20532,24757,-0.09328976131069354
2017-08-17,ZW,ZWZ7,373084,ZWU7,434957,441.75,20.25,414.75,27.0,false,-421.5,0.0,119,12426,52980,447.0,449.75,438.75,12426,52980,1.1215509906405736,0.3313225091719598,,,,5483,21781,25480,-0.07826749328198726
2017-08-18,ZW,ZWZ7,373084,ZWU7,434957,443.75,22.25,417.5,26.25,false,-421.5,0.0,118,11177,45081,440.75,444.5,438.75,11177,45081,1.1271509540727822,0.33558341268203923,,,,4214,19680,20523,-0.02096858443399746
2017-08-21,ZW,ZWZ7,373084,ZWU7,434957,436.75,15.25,409.25,27.5,false,-421.5,0.0,115,9604,40721,440.75,445.0,435.5,9604,40721,1.1045321550128382,0.33347913935461865,,,,4522,16242,19746,-0.09736578859619874
2017-08-22,ZW,ZWZ7,373084,ZWU7,434957,429.5,8.0,402.75,26.75,false,-421.5,0.0,114,12008,53786,438.25,440.5,428.75,12008,53786,1.1131543894281908,0.32098858838382893,,,,5668,21784,26328,-0.09444629198536747
2017-08-23,ZW,ZWZ7,373084,ZWU7,434957,430.5,9.0,403.25,27.25,false,-421.5,0.0,113,11248,48818,429.0,434.5,428.0,11248,48818,1.1029092273660925,0.3096033461134618,,,,5696,20677,21442,-0.0181628243785465
2017-08-24,ZW,ZWZ7,373084,ZWU7,434957,434.25,12.75,408.75,25.5,false,-421.5,0.0,112,11809,48648,430.0,436.75,426.75,11809,48648,1.0796557270529086,0.28423300805975876,,,,5521,22627,20612,0.04660144776706214
2017-08-25,ZW,ZWZ7,373084,ZWH8,183753,435.25,13.75,458.0,-22.75,false,-421.5,0.0,111,9992,36343,434.5,438.0,433.5,9992,36343,1.067174454692486,0.2522807323117658,,,,3809,14962,17881,-0.0888773863532564
2017-08-28,ZW,ZWZ7,373084,ZWH8,183753,427.75,6.25,451.0,-23.25,false,-421.5,0.0,108,11846,48792,433.5,436.5,426.5,11846,48792,1.0647024349667271,0.2554626982373028,,,,5440,18501,25371,-0.15659190371991247
2017-08-29,ZW,ZWZ7,373084,ZWH8,183753,430.5,9.0,454.0,-23.5,false,-421.5,0.0,107,12151,50802,428.0,431.25,422.5,12151,50802,1.0716736908218716,0.26518530289721487,,,,4918,25559,21424,0.08801055700998234
2017-08-30,ZW,ZWZ7,373084,ZWH8,183753,429.25,7.75,452.5,-23.25,false,-421.5,0.0,106,9853,40517,429.5,433.5,427.25,9853,40517,1.0618900903222783,0.24245831405283474,,,,5260,15511,19672,-0.11826734502458573
2017-08-31,ZW,ZWZ7,373084,ZWH8,183753,434.0,12.5,456.5,-22.5,false,-421.5,0.0,105,13091,63909,429.0,437.75,428.5,13091,63909,1.0652962051706563,0.25576720115066814,,,,4780,30697,27523,0.05451734799038131
2017-09-01,ZW,ZWZ7,373084,ZWH8,183753,439.75,18.25,460.75,-21.0,false,-421.5,0.0,104,10805,49454,434.5,440.0,433.25,10805,49454,1.0707368224821736,0.26780064520617985,,,,5355,24450,18885,0.12841813776393216
2017-09-05,ZW,ZWZ7,373084,ZWH8,183753,441.5,20.0,461.75,-20.25,false,-421.5,0.0,100,12102,53928,441.25,446.75,439.5,12102,53928,1.0579458981435916,0.23972780269024865,,,,3133,25639,24345,0.025888284250960306
2017-09-06,ZW,ZWZ7,373084,ZWH8,183753,446.25,24.75,468.0,-21.75,false,-421.5,0.0,99,11664,48401,441.0,448.0,439.25,11664,48401,1.0576719827110248,0.24454844303422638,,,,3717,24055,20729,0.07426759556984637
2017-09-07,ZW,ZWZ7,373084,ZWH8,183753,437.25,15.75,458.25,-21.0,false,-421.5,0.0,98,9768,43609,445.75,446.25,435.75,9768,43609,1.057567356839643,0.23560460275270914,,,,2960,17757,22772,-0.12373855757605665
2017-09-08,ZW,ZWZ7,373084,ZWH8,183753,437.75,16.25,459.25,-21.5,false,-421.5,0.0,97,8736,38395,436.75,442.0,435.5,8736,38395,1.0581484315225709,0.23883187380392157,,,,1975,17848,17130,0.02052718851849734
2017-09-11,ZW,ZWZ7,373084,ZWH8,183753,434.75,13.25,455.25,-20.5,false,-421.5,0.0,94,8465,34866,437.75,440.0,431.5,8465,34866,1.04515765630805,0.21097072365954297,,,,2441,15688,16396,-0.022067073930931304
2017-09-12,ZW,ZWZ7,373084,ZWH8,183753,442.0,20.5,463.0,-21.0,false,-421.5,0.0,93,17326,75039,434.0,443.75,428.25,17326,75039,1.1101109212112132,0.37565372840490924,,,,7868,35783,29086,0.10323883519092325
2017-09-13,ZW,ZWZ7,373084,ZWH8,183753,444.0,22.5,463.75,-19.75,false,-421.5,0.0,92,13938,62292,441.25,449.75,441.25,13938,62292,1.0661134750614583,0.2517457512172048,,,,4765,30645,25336,0.09483574784301817
2017-09-14,ZW,ZWZ7,373084,ZWH8,183753,443.25,21.75,463.25,-20.0,false,-421.5,0.0,91,11727,50227,444.0,450.5,441.75,11727,50227,1.068558405227224,0.26442894878059187,,,,4689,22489,20960,0.03519068332988101
2017-09-15,ZW,ZWZ7,373084,ZWH8,183753,448.25,26.75,467.0,-18.75,false,-421.5,0.0,90,10118,49890,443.5,450.25,440.75,10118,49890,1.0556059794197732,0.24296376438016634,,,,3111,25954,20080,0.12760133814137375
2017-09-18,ZW,ZWZ7,373084,ZWH8,183753,442.75,21.25,463.25,-20.5,false,-421.5,0.0,87,9752,40238,448.5,450.75,442.25,9752,40238,1.056727699702785,0.2327973532356195,,,,2669,16491,20710,-0.11341092981371469
2017-09-19,ZW,ZWZ7,373084,ZWH8,183753,443.75,22.25,464.25,-20.5,false,-421.5,0.0,86,11637,56466,442.75,446.75,435.75,11637,56466,1.0622801987767585,0.24744721011653323,,,,3323,24876,28005,-0.05917059057128269
2017-09-20,ZW,ZWZ7,373084,ZWH8,183753,451.5,30.0,471.25,-19.75,false,-421.5,0.0,85,10356,52180,443.25,452.0,442.75,10356,52180,1.0482866043613708,0.22005673847263718,,,,3289,29266,19439,0.20176573247099888
2017-09-21,ZW,ZWZ7,373084,ZWH8,183753,452.75,31.25,471.75,-19.0,false,-421.5,0.0,84,10619,48765,451.75,454.5,445.5,10619,48765,1.0518861107096402,0.23349708505350514,,,,3510,24224,20479,0.083775138133906
2017-09-22,ZW,ZWZ7,373084,ZWH8,183753,449.75,28.25,469.5,-19.75,false,-421.5,0.0,83,12030,50212,452.5,455.0,448.0,12030,50212,1.0464579668119491,0.21418046531604018,,,,4208,21349,23808,-0.054454458887880065
2017-09-25,ZW,ZWZ7,373084,ZWH8,183753,454.0,32.5,474.0,-20.0,false,-421.5,0.0,80,12990,54035,448.0,454.75,444.0,12990,54035,1.0574202927703462,0.24215701921869232,,,,3837,27343,23005,0.08616032414395805
2017-09-26,ZW,ZWZ7,373084,ZWH8,183753,453.25,31.75,473.0,-19.75,false,-421.5,0.0,79,13476,62487,453.5,460.75,451.5,13476,62487,1.061270304644354,0.2430076269270342,,,,3617,29839,28429,0.024198530926065765
2017-09-27,ZW,ZWZ7,373084,ZWH8,183753,461.0,39.5,480.0,-19.0,false,-421.5,0.0,78,13989,63866,454.0,462.75,449.0,13989,63866,1.0856001613104553,0.2881584162468988,,,,4632,32982,26021,0.11797705201430436
2017-09-28,ZW,ZWZ7,373084,ZWH8,183753,455.0,33.5,474.5,-19.5,false,-421.5,0.0,77,10945,46819,462.0,462.0,454.0,10945,46819,1.0501410292105995,0.22000377075229033,,,,2611,18885,24915,-0.13767123287671232
2017-09-29,ZW,ZWZ7,373084,ZWH8,183753,449.0,27.5,467.0,-18.0,false,-421.5,0.0,76,15171,67586,455.5,459.0,446.25,15171,67586,1.1122683916237255,0.6186012116686772,,,,6558,28750,30110,-0.02310567448182127
2017-10-02,ZW,ZWZ7,373084,ZWH8,183753,444.75,23.25,463.25,-18.5,false,-421.5,0.0,73,12715,61051,446.5,448.5,439.5,12715,61051,1.0710824736987676,0.2693035331110396,,,,4921,29531,27498,0.03564852969541812
2017-10-03,ZW,ZWZ7,373084,ZWH8,183753,448.25,26.75,465.5,-17.25,false,-421.5,0.0,72,10992,53294,445.0,450.5,443.25,10992,53294,1.0552971468914822,0.2303692073922265,,,,4071,25058,23050,0.04173941963914526
2017-10-04,ZW,ZWZ7,373084,ZWH8,183753,442.0,20.5,460.0,-18.0,false,-421.5,0.0,71,9482,40724,448.75,449.25,441.5,9482,40724,1.0629379522592295,0.24347891447153758,,,,2720,15148,22601,-0.19743569366075922
2017-10-05,ZW,ZWZ7,373084,ZWH8,183753,441.5,20.0,460.0,-18.5,false,-421.5,0.0,70,10431,45788,443.25,444.0,438.0,10431,45788,1.0576682279831193,0.24252394110507014,,,,1929,20006,23787,-0.08633799922362022
2017-10-06,ZW,ZWZ7,373084,ZWH8,183753,443.5,22.0,462.75,-19.25,false,-421.5,0.0,69,7202,32595,440.5,444.75,438.75,7202,32595,1.0579999672501597,0.23825345888682145,,,,2005,15453,15284,0.00549825942674952
2017-10-09,ZW,ZWZ7,373084,ZWH8,183753,436.0,14.5,455.75,-19.75,false,-421.5,0.0,66,9037,41566,444.0,445.75,435.5,9037,41566,1.0628507764083281,0.2462829851365352,,,,2297,17389,22142,-0.12023475247274291
2017-10-10,ZW,ZWZ7,373084,ZWH8,183753,435.25,13.75,455.0,-19.75,false,-421.5,0.0,65,7514,38794,436.75,439.75,434.0,7514,38794,1.0632129612656693,0.24628305533362102,,,,2489,18040,18061,-0.0005817013379130772
2017-10-11,ZW,ZWZ7,373084,ZWH8,183753,433.25,11.75,452.25,-19.0,false,-421.5,0.0,64,9684,44846,435.0,435.5,429.75,9684,44846,1.060976375579307,0.2695015509729883,,,,2754,19672,21236,-0.0382321306345947
2017-10-12,ZW,ZWZ7,373084,ZWH8,183753,430.75,9.25,449.5,-18.75,false,-421.5,0.0,63,14891,59113,432.5,437.75,428.0,14891,59113,1.1041002702450844,0.3493153424509784,,,,5505,24172,27614,-0.06646584018846792
2017-10-13,ZW,ZWZ7,373084,ZWH8,183753,439.75,18.25,458.5,-18.75,false,-421.5,0.0,62,9245,42324,430.75,440.75,430.5,9245,42324,1.0718608169440242,0.2599686298185389,,,,2903,23280,16207,0.17912224276344113
2017-10-16,ZW,ZWZ7,373084,ZWH8,183753,436.25,14.75,454.75,-18.5,false,-421.5,0.0,59,8815,37793,440.0,442.75,435.5,8815,37793,1.062511534709589,0.25810621473827083,,,,2787,16561,18439,-0.053657142857142855
2017-10-17,ZW,ZWZ7,373084,ZWH8,183753,434.75,13.25,453.75,-19.0,false,-421.5,0.0,58,8168,36041,436.5,440.75,433.5,8168,36041,1.05180372250423,0.22670290804059337,,,,1775,15705,18194,-0.07342399480810644
2017-10-18,ZW,ZWZ7,373084,ZWH8,183753,429.75,8.25,449.0,-19.25,false,-421.5,0.0,57,8493,38788,434.75,435.25,429.0,8493,38788,1.0644279635976834,0.24599467429800678,,,,1971,15881,21290,-0.14551666621828846
2017-10-19,ZW,ZWZ7,373084,ZWH8,183753,432.5,11.0,450.75,-18.25,false,-421.5,0.0,56,8048,36492,430.5,436.25,429.5,8048,36492,1.0619028025419468,0.24443238189999106,,,,2546,17181,16250,0.027848404175765007
2017-10-20,ZW,ZWZ7,373084,ZWH8,183753,426.0,4.5,445.0,-19.0,false,-421.5,0.0,55,9171,41727,433.0,436.0,425.0,9171,41727,1.0662983425414365,0.2678090145954247,,,,2265,16066,22963,-0.1767147505700889
2017-10-23,ZW,ZWZ7,373084,ZWH8,183753,436.25,14.75,454.5,-18.25,false,-421.5,0.0,52,14570,67267,426.25,438.25,423.75,14570,67267,1.0709599509750911,0.27643177267677893,,,,3866,36703,26204,0.16689716565724005
2017-10-24,ZW,ZWZ7,373084,ZWH8,183753,438.75,17.25,456.25,-17.5,false,-421.5,0.0,51,9009,36121,438.0,438.75,433.0,9009,36121,1.0562074561864396,0.23304327480651035,,,,2037,19046,14783,0.12601613999822636
2017-10-25,ZW,ZWZ7,373084,ZWH8,183753,434.75,13.25,453.0,-18.25,false,-421.5,0.0,50,9842,42856,438.0,443.0,433.75,9842,42856,1.0622141636254447,0.24529226381852035,,,,2300,20415,20291,0.0030462339704220506
2017-10-26,ZW,ZWZ7,373084,ZWH8,183753,431.5,10.0,450.0,-18.5,false,-421.5,0.0,49,9030,32629,435.5,437.5,431.0,9030,32629,1.1228808384496676,0.32914473354589724,,,,1982,13841,17279,-0.11047557840616967
